name,directory,path,camera,position_vehicle,type,make,model,year,plate,position_plate,char 1,char 2,char 3,char 4,char 5,char 6,char 7
track0025[21].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[21].png,/track0025/track0025[21].png,"['Huawei', 'P9', 'Lite']","['44', '447', '497', '312']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['137', '570', '96', '36']","['142', '587', '11', '14']","['154', '585', '10', '15']","['168', '584', '4', '15']","['182', '583', '9', '14']","['193', '582', '10', '14']","['205', '581', '10', '14']","['216', '580', '11', '15']"
track0025[20].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[20].png,/track0025/track0025[20].png,"['Huawei', 'P9', 'Lite']","['58', '442', '490', '304']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['152', '563', '96', '36']","['159', '580', '10', '14']","['170', '578', '10', '15']","['183', '577', '6', '16']","['198', '576', '9', '14']","['209', '575', '9', '14']","['220', '574', '10', '14']","['231', '573', '10', '15']"
track0025[16].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[16].png,/track0025/track0025[16].png,"['Huawei', 'P9', 'Lite']","['94', '448', '460', '293']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['184', '567', '91', '34']","['190', '582', '10', '14']","['200', '581', '10', '14']","['213', '580', '5', '14']","['226', '579', '10', '14']","['237', '578', '10', '14']","['248', '577', '10', '14']","['259', '576', '10', '14']"
track0025[27].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[27].png,/track0025/track0025[27].png,"['Huawei', 'P9', 'Lite']","['0', '447', '531', '334']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['79', '582', '103', '37']","['85', '599', '10', '16']","['97', '597', '11', '16']","['111', '597', '6', '15']","['127', '595', '10', '16']","['139', '593', '11', '17']","['151', '592', '12', '17']","['164', '592', '11', '16']"
track0025[11].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[11].png,/track0025/track0025[11].png,"['Huawei', 'P9', 'Lite']","['157', '454', '421', '276']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['241', '567', '85', '31']","['247', '581', '8', '13']","['256', '580', '9', '13']","['268', '579', '4', '13']","['280', '577', '10', '14']","['290', '577', '10', '14']","['300', '576', '10', '14']","['310', '576', '10', '13']"
track0025[07].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[07].png,/track0025/track0025[07].png,"['Huawei', 'P9', 'Lite']","['196', '464', '400', '262']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['279', '570', '80', '28']","['284', '582', '8', '13']","['293', '581', '9', '14']","['305', '580', '4', '14']","['317', '579', '8', '13']","['326', '579', '9', '12']","['336', '578', '9', '13']","['345', '578', '9', '12']"
track0025[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[06].png,/track0025/track0025[06].png,"['Huawei', 'P9', 'Lite']","['216', '465', '392', '256']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['297', '570', '79', '29']","['302', '582', '9', '14']","['312', '581', '8', '14']","['323', '581', '4', '13']","['334', '580', '9', '12']","['344', '580', '8', '12']","['353', '579', '9', '12']","['362', '578', '10', '13']"
track0025[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[10].png,/track0025/track0025[10].png,"['Huawei', 'P9', 'Lite']","['166', '464', '416', '267']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['251', '575', '84', '29']","['257', '587', '9', '14']","['266', '586', '10', '15']","['279', '586', '4', '13']","['291', '584', '9', '14']","['300', '584', '10', '13']","['311', '583', '9', '14']","['320', '583', '10', '13']"
track0025[30].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[30].png,/track0025/track0025[30].png,"['Huawei', 'P9', 'Lite']","['0', '445', '507', '348']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['25', '583', '109', '40']","['32', '602', '11', '16']","['45', '600', '11', '17']","['60', '600', '5', '16']","['76', '597', '11', '17']","['89', '596', '12', '16']","['101', '595', '13', '17']","['114', '595', '13', '16']"
track0025[26].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0025/track0025[26].png,/track0025/track0025[26].png,"['Huawei', 'P9', 'Lite']","['0', '443', '524', '333']",['car'],['Ford'],"['Fiesta', 'Sedan']",['2012'],['BBI-8600'],"['76', '574', '103', '39']","['84', '593', '9', '15']","['95', '590', '10', '17']","['109', '590', '6', '16']","['124', '588', '11', '16']","['136', '587', '11', '16']","['148', '586', '12', '17']","['161', '586', '11', '16']"
track0022[21].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[21].png,/track0022/track0022[21].png,"['Huawei', 'P9', 'Lite']","['660', '398', '385', '373']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['809', '571', '99', '31']","['815', '582', '9', '16']","['826', '582', '10', '15']","['841', '581', '4', '17']","['855', '582', '10', '15']","['867', '582', '9', '15']","['879', '582', '9', '15']","['891', '582', '9', '16']"
track0022[01].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[01].png,/track0022/track0022[01].png,"['Huawei', 'P9', 'Lite']","['636', '375', '451', '426']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['809', '575', '115', '36']","['816', '588', '12', '18']","['830', '588', '11', '18']","['847', '588', '5', '18']","['864', '588', '10', '18']","['878', '588', '11', '18']","['891', '588', '11', '17']","['905', '588', '11', '18']"
track0022[17].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[17].png,/track0022/track0022[17].png,"['Huawei', 'P9', 'Lite']","['662', '392', '397', '387']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['816', '568', '102', '33']","['822', '579', '11', '17']","['834', '579', '11', '17']","['850', '579', '4', '17']","['865', '579', '9', '16']","['877', '579', '10', '16']","['889', '579', '9', '16']","['901', '579', '9', '15']"
track0022[16].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[16].png,/track0022/track0022[16].png,"['Huawei', 'P9', 'Lite']","['658', '389', '402', '384']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['812', '565', '104', '32']","['820', '576', '9', '16']","['831', '576', '11', '16']","['847', '576', '3', '17']","['862', '576', '9', '17']","['874', '576', '9', '16']","['886', '577', '10', '15']","['898', '576', '9', '16']"
track0022[20].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[20].png,/track0022/track0022[20].png,"['Huawei', 'P9', 'Lite']","['655', '404', '388', '372']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['805', '575', '101', '32']","['812', '587', '10', '15']","['824', '587', '9', '15']","['839', '586', '4', '17']","['853', '586', '10', '16']","['865', '587', '9', '15']","['877', '587', '10', '15']","['888', '587', '10', '16']"
track0022[07].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[07].png,/track0022/track0022[07].png,"['Huawei', 'P9', 'Lite']","['652', '382', '430', '406']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['818', '572', '109', '33']","['824', '584', '11', '17']","['837', '584', '11', '17']","['854', '583', '4', '18']","['869', '583', '11', '18']","['883', '583', '10', '17']","['896', '584', '10', '16']","['908', '583', '11', '18']"
track0022[11].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[11].png,/track0022/track0022[11].png,"['Huawei', 'P9', 'Lite']","['651', '387', '418', '397']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['812', '573', '107', '33']","['819', '584', '10', '18']","['831', '584', '11', '18']","['847', '584', '5', '18']","['863', '584', '10', '18']","['875', '584', '11', '17']","['888', '584', '11', '17']","['901', '584', '10', '17']"
track0022[27].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[27].png,/track0022/track0022[27].png,"['Huawei', 'P9', 'Lite']","['677', '412', '368', '353']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['818', '576', '96', '31']","['826', '588', '8', '14']","['836', '587', '10', '15']","['850', '587', '4', '16']","['864', '587', '9', '15']","['875', '587', '9', '15']","['886', '587', '9', '15']","['897', '587', '9', '15']"
track0022[26].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[26].png,/track0022/track0022[26].png,"['Huawei', 'P9', 'Lite']","['655', '408', '373', '362']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['799', '577', '96', '31']","['806', '588', '9', '16']","['816', '588', '11', '16']","['831', '588', '4', '16']","['844', '588', '10', '16']","['856', '588', '10', '16']","['868', '589', '9', '14']","['879', '588', '9', '16']"
track0022[30].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[30].png,/track0022/track0022[30].png,"['Huawei', 'P9', 'Lite']","['682', '409', '360', '346']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['820', '571', '92', '29']","['825', '581', '10', '15']","['836', '581', '10', '15']","['850', '581', '4', '15']","['864', '580', '8', '16']","['874', '581', '10', '15']","['885', '581', '10', '15']","['896', '581', '9', '15']"
track0022[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[10].png,/track0022/track0022[10].png,"['Huawei', 'P9', 'Lite']","['650', '372', '420', '400']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['813', '555', '107', '35']","['819', '568', '11', '17']","['832', '568', '11', '17']","['849', '567', '3', '18']","['864', '567', '10', '18']","['877', '568', '10', '16']","['889', '568', '11', '15']","['902', '568', '10', '16']"
track0022[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[06].png,/track0022/track0022[06].png,"['Huawei', 'P9', 'Lite']","['643', '373', '433', '421']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['812', '568', '111', '35']","['819', '580', '11', '18']","['832', '580', '11', '18']","['849', '580', '3', '18']","['864', '580', '11', '18']","['878', '580', '11', '17']","['891', '581', '10', '15']","['904', '580', '11', '18']"
track0022[13].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[13].png,/track0022/track0022[13].png,"['Huawei', 'P9', 'Lite']","['649', '385', '412', '397']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['809', '568', '104', '32']","['815', '579', '10', '17']","['827', '579', '11', '17']","['843', '579', '4', '17']","['858', '579', '11', '17']","['871', '579', '10', '16']","['883', '579', '10', '16']","['895', '579', '11', '17']"
track0022[05].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[05].png,/track0022/track0022[05].png,"['Huawei', 'P9', 'Lite']","['641', '374', '438', '413']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['811', '568', '112', '35']","['818', '580', '10', '19']","['831', '581', '11', '17']","['847', '580', '5', '18']","['863', '580', '11', '18']","['877', '580', '11', '18']","['890', '580', '11', '18']","['904', '580', '10', '18']"
track0022[29].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[29].png,/track0022/track0022[29].png,"['Huawei', 'P9', 'Lite']","['666', '414', '367', '353']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['807', '577', '94', '30']","['814', '587', '9', '15']","['824', '587', '10', '15']","['839', '587', '3', '15']","['852', '587', '9', '15']","['863', '587', '9', '15']","['874', '588', '9', '14']","['885', '587', '9', '15']"
track0022[09].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[09].png,/track0022/track0022[09].png,"['Huawei', 'P9', 'Lite']","['650', '387', '426', '404']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['814', '574', '109', '34']","['821', '586', '10', '17']","['833', '586', '11', '17']","['850', '586', '4', '17']","['865', '586', '11', '17']","['878', '586', '11', '17']","['891', '586', '11', '16']","['904', '586', '11', '17']"
track0022[25].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[25].png,/track0022/track0022[25].png,"['Huawei', 'P9', 'Lite']","['674', '409', '373', '358']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['817', '575', '97', '31']","['824', '586', '9', '15']","['835', '586', '10', '15']","['850', '586', '3', '15']","['863', '585', '10', '16']","['875', '586', '9', '14']","['886', '586', '9', '14']","['897', '586', '9', '15']"
track0022[24].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[24].png,/track0022/track0022[24].png,"['Huawei', 'P9', 'Lite']","['668', '411', '378', '367']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['813', '583', '98', '31']","['819', '594', '11', '15']","['831', '593', '10', '16']","['846', '593', '3', '16']","['859', '593', '10', '16']","['871', '593', '10', '15']","['883', '594', '9', '14']","['894', '593', '9', '16']"
track0022[08].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[08].png,/track0022/track0022[08].png,"['Huawei', 'P9', 'Lite']","['644', '368', '427', '413']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['810', '561', '109', '33']","['817', '573', '10', '17']","['829', '572', '12', '18']","['846', '572', '5', '18']","['861', '572', '11', '18']","['875', '572', '11', '17']","['888', '573', '10', '16']","['901', '573', '11', '17']"
track0022[28].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[28].png,/track0022/track0022[28].png,"['Huawei', 'P9', 'Lite']","['665', '407', '368', '352']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['806', '572', '96', '31']","['813', '583', '10', '15']","['824', '583', '10', '15']","['839', '583', '3', '15']","['852', '582', '9', '16']","['863', '583', '9', '15']","['874', '583', '9', '15']","['885', '583', '9', '15']"
track0022[04].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[04].png,/track0022/track0022[04].png,"['Huawei', 'P9', 'Lite']","['647', '376', '439', '424']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['817', '574', '113', '36']","['824', '587', '11', '19']","['837', '587', '11', '19']","['854', '587', '4', '18']","['870', '587', '12', '17']","['884', '587', '10', '17']","['897', '587', '11', '17']","['910', '586', '11', '19']"
track0022[12].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[12].png,/track0022/track0022[12].png,"['Huawei', 'P9', 'Lite']","['657', '377', '413', '392']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['816', '559', '105', '32']","['823', '571', '10', '16']","['835', '571', '11', '16']","['851', '570', '3', '17']","['866', '570', '10', '17']","['878', '570', '11', '16']","['891', '570', '10', '16']","['903', '570', '10', '16']"
track0022[19].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[19].png,/track0022/track0022[19].png,"['Huawei', 'P9', 'Lite']","['670', '398', '389', '378']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['821', '572', '100', '32']","['827', '583', '10', '17']","['838', '583', '11', '17']","['854', '583', '4', '17']","['868', '583', '9', '16']","['880', '583', '10', '15']","['892', '583', '10', '15']","['904', '583', '9', '16']"
track0022[23].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[23].png,/track0022/track0022[23].png,"['Huawei', 'P9', 'Lite']","['656', '400', '380', '367']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['803', '571', '97', '31']","['810', '582', '9', '15']","['821', '581', '10', '17']","['836', '582', '3', '15']","['850', '582', '9', '15']","['861', '582', '10', '15']","['873', '582', '9', '15']","['884', '582', '10', '15']"
track0022[15].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[15].png,/track0022/track0022[15].png,"['Huawei', 'P9', 'Lite']","['652', '384', '402', '395']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['809', '564', '103', '33']","['815', '576', '10', '17']","['827', '576', '11', '17']","['843', '576', '4', '16']","['858', '575', '10', '18']","['870', '576', '10', '16']","['883', '576', '9', '16']","['894', '576', '10', '16']"
track0022[03].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[03].png,/track0022/track0022[03].png,"['Huawei', 'P9', 'Lite']","['637', '373', '443', '421']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['807', '570', '114', '35']","['814', '582', '11', '19']","['827', '582', '12', '19']","['845', '582', '4', '19']","['861', '582', '11', '19']","['875', '583', '10', '17']","['888', '583', '11', '17']","['902', '582', '11', '19']"
track0022[02].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[02].png,/track0022/track0022[02].png,"['Huawei', 'P9', 'Lite']","['646', '378', '446', '429']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['818', '577', '114', '37']","['825', '590', '11', '19']","['838', '590', '12', '19']","['856', '589', '4', '19']","['872', '590', '11', '18']","['886', '590', '11', '17']","['900', '590', '10', '17']","['913', '590', '10', '18']"
track0022[14].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[14].png,/track0022/track0022[14].png,"['Huawei', 'P9', 'Lite']","['663', '385', '404', '385']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['819', '561', '104', '33']","['826', '573', '10', '17']","['838', '573', '10', '17']","['853', '573', '4', '17']","['868', '573', '10', '16']","['880', '573', '11', '16']","['893', '573', '9', '16']","['904', '573', '11', '16']"
track0022[22].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[22].png,/track0022/track0022[22].png,"['Huawei', 'P9', 'Lite']","['673', '414', '384', '367']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['821', '583', '98', '31']","['827', '594', '9', '16']","['838', '594', '10', '16']","['853', '594', '4', '16']","['867', '594', '10', '16']","['879', '594', '10', '15']","['891', '594', '9', '15']","['902', '594', '9', '15']"
track0022[18].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0022/track0022[18].png,/track0022/track0022[18].png,"['Huawei', 'P9', 'Lite']","['650', '394', '397', '377']",['car'],['Fiat'],['Idea'],['2007'],['API-7304'],"['804', '568', '101', '32']","['810', '579', '10', '17']","['821', '579', '12', '17']","['837', '579', '4', '17']","['852', '579', '9', '16']","['864', '579', '10', '16']","['876', '580', '9', '14']","['888', '579', '10', '17']"
track0041[20].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[20].png,/track0041/track0041[20].png,"['iPhone', '7', 'Plus']","['1008', '277', '442', '387']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1172', '537', '113', '41']","['1180', '550', '10', '19']","['1192', '550', '13', '19']","['1210', '551', '4', '19']","['1227', '552', '10', '18']","['1239', '553', '12', '18']","['1253', '553', '12', '19']","['1266', '554', '12', '18']"
track0041[16].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[16].png,/track0041/track0041[16].png,"['iPhone', '7', 'Plus']","['1011', '278', '444', '389']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1175', '539', '115', '41']","['1182', '552', '12', '19']","['1195', '552', '13', '20']","['1213', '553', '4', '20']","['1230', '555', '11', '17']","['1243', '555', '11', '18']","['1256', '555', '12', '19']","['1270', '556', '11', '19']"
track0041[17].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[17].png,/track0041/track0041[17].png,"['iPhone', '7', 'Plus']","['1010', '277', '444', '390']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1175', '538', '115', '41']","['1182', '550', '11', '20']","['1195', '551', '13', '19']","['1213', '551', '4', '20']","['1230', '553', '11', '18']","['1243', '554', '11', '18']","['1256', '553', '12', '20']","['1269', '554', '13', '20']"
track0041[01].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[01].png,/track0041/track0041[01].png,"['iPhone', '7', 'Plus']","['1008', '284', '445', '389']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1171', '546', '116', '42']","['1180', '560', '11', '19']","['1193', '560', '13', '19']","['1211', '561', '4', '18']","['1228', '562', '10', '17']","['1241', '563', '11', '17']","['1255', '563', '10', '18']","['1268', '563', '11', '19']"
track0041[21].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[21].png,/track0041/track0041[21].png,"['iPhone', '7', 'Plus']","['1005', '279', '442', '387']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1169', '538', '114', '42']","['1177', '551', '10', '19']","['1190', '552', '12', '18']","['1208', '552', '3', '19']","['1224', '553', '11', '18']","['1237', '554', '12', '18']","['1250', '554', '12', '19']","['1264', '555', '11', '18']"
track0041[06].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[06].png,/track0041/track0041[06].png,"['iPhone', '7', 'Plus']","['1014', '283', '445', '392']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1179', '548', '115', '40']","['1186', '560', '12', '20']","['1199', '560', '14', '20']","['1217', '562', '4', '19']","['1234', '563', '11', '18']","['1247', '563', '12', '19']","['1261', '564', '11', '18']","['1274', '564', '11', '19']"
track0041[10].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[10].png,/track0041/track0041[10].png,"['iPhone', '7', 'Plus']","['1014', '281', '447', '390']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1179', '546', '116', '40']","['1186', '558', '12', '19']","['1199', '558', '14', '20']","['1217', '559', '5', '20']","['1234', '561', '12', '18']","['1248', '561', '12', '19']","['1261', '561', '12', '20']","['1275', '562', '10', '19']"
track0041[30].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[30].png,/track0041/track0041[30].png,"['iPhone', '7', 'Plus']","['1005', '280', '438', '386']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1166', '538', '114', '41']","['1174', '551', '11', '19']","['1187', '551', '12', '19']","['1204', '552', '5', '19']","['1221', '554', '11', '17']","['1234', '554', '12', '18']","['1247', '554', '12', '19']","['1260', '555', '12', '18']"
track0041[26].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[26].png,/track0041/track0041[26].png,"['iPhone', '7', 'Plus']","['1005', '279', '440', '385']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1167', '538', '114', '41']","['1175', '551', '12', '19']","['1188', '551', '13', '19']","['1205', '552', '5', '19']","['1222', '554', '11', '17']","['1235', '554', '12', '18']","['1248', '554', '12', '19']","['1262', '555', '11', '18']"
track0041[27].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[27].png,/track0041/track0041[27].png,"['iPhone', '7', 'Plus']","['1004', '281', '439', '384']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1167', '538', '114', '41']","['1175', '551', '11', '19']","['1188', '551', '12', '19']","['1205', '552', '4', '19']","['1222', '553', '11', '18']","['1235', '554', '11', '18']","['1248', '554', '12', '19']","['1261', '554', '11', '19']"
track0041[11].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[11].png,/track0041/track0041[11].png,"['iPhone', '7', 'Plus']","['1014', '281', '444', '390']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1179', '544', '116', '40']","['1187', '556', '10', '19']","['1200', '557', '12', '19']","['1217', '557', '5', '19']","['1234', '559', '11', '17']","['1247', '559', '12', '18']","['1261', '559', '11', '19']","['1274', '560', '11', '18']"
track0041[07].txt,/Users/youngkyungkim/Document/duke/spring_2020/machine_learning/project/license-plate-recogition/dataset/UFPR-ALPR dataset/training/track0041/track0041[07].png,/track0041/track0041[07].png,"['iPhone', '7', 'Plus']","['1013', '282', '449', '390']",['car'],['Volkswagen'],['Saveiro'],['2013'],['AXI-0974'],"['1179', '548', '116', '40']","['1186', '560', '12', '20']","['1199', '560', '14', '20']","['1217', '561', '5', '20']","['1234', '563', '12', '18']","['1248', '563', '11', '19']","['1261', '563', '12', '20']","['1274', '564', '12', '19']"
